regAddr,coordinate
深圳市罗湖区笋岗街道笋西社区展艺路38号803栋5层5508室,"114.10468,22.560654"
深圳市罗湖区莲塘街道鹏兴社区鹏兴路2号鹏基工业区711栋431室,"114.16309,22.561178"
深圳市罗湖区笋岗街道宝安北路好百年家居广场7楼701,"114.10875,22.563154"
深圳市罗湖区南湖街道深南东路4003号世界金融中心B座1910-G室,"114.11384,22.542158"
深圳市罗湖区翠竹街道文锦北路文锦广场文安中心2107,"114.125694,22.557415"
深圳市罗湖区桂园街道深南东路5016号京基一百大厦A座6501-01单元,"114.10672,22.542978"
深圳市罗湖区翠竹街道翠竹北路5号水贝石化工业区2栋6818室,"114.12775,22.574997"
深圳市罗湖区南湖街道和平路1199号金田大厦2008室,"114.11505,22.5388"
深圳市罗湖区笋岗街道梅园路艺展中心三期327-329,"114.10639,22.56192"
深圳市罗湖区桂园街道金塘街48号丽晶大厦北座30F房,"114.10733,22.539898"
深圳市罗湖区嘉宾路4025号深圳南方宾馆综合楼五楼,"114.114136,22.536844"
深圳市罗湖区南湖街道嘉北社区迎春路12号海外联谊大厦1313-002,"114.11716,22.541714"
深圳市罗湖区翠竹街道田贝金丽豪苑鹏庆阁2405,"114.127426,22.564974"
深圳市罗湖区笋岗街道宝安南路大信大厦24B,"114.11062,22.549004"
深圳市罗湖区笋岗街道宝安北路桃园综合大楼（827栋）五楼5013（入驻：深圳银钟商务秘书有限公司）,"114.10948,22.557673"
深圳市罗湖区翠竹街道翠锦社区水贝一路金展珠宝广场603,"114.1275,22.569712"
深圳市罗湖区东晓街道独树社区布心路3008号水贝珠宝总部大厦B座3001,"114.12477,22.574364"
深圳市罗湖区桂园街道桂木园社区宝安南路2014号振业大厦29G-E01,"114.111465,22.544098"
深圳市罗湖区翠竹街道水贝一路76号深华丽园B栋401，在罗湖区笋岗街道宝岗路269号大华大厦509 地址设有经营场所从事生产经营活动,"114.12638,22.569164"
深圳市罗湖区东晓街道独树社区翠竹北路5号水贝石化工业区3栋1层A07,"114.12775,22.574997"
深圳市罗湖区桂园路111号壹栋三楼1-3室,"114.11258,22.54684"
深圳市罗湖区桂园街道蔡屋围京基金融中心蔡屋围金龙大厦1513室,"114.10705,22.545025"
深圳市罗湖区东门街道解放路1002号方海商苑负一楼A38号铺,"114.120865,22.54561"
深圳市罗湖区笋岗街道笋西社区梨园路8号HALO广场二期6A层6A09室,"114.107056,22.558609"
深圳市罗湖区宝安北路827栋3楼3058室,"114.10888,22.560686"
深圳市罗湖区清水河街道金湖路银湖住宅区8栋二单元704,"114.094284,22.569073"
深圳市罗湖区东晓街道布吉路英达花园飞达阁8D,"114.12189,22.57642"
深圳市罗湖区笋岗街道梅园路艺茂中心二楼B008,"114.10545,22.5619"
深圳市罗湖区笋岗街道田心社区罗湖区宝安北路3038号六金广场A栋(宝能慧谷）七层7B01号商铺,"114.1087,22.56385"
深圳市罗湖区笋岗街道展艺路艺赏中心6楼6A02,"114.10582,22.56035"
深圳市罗湖区东湖街道梧桐山赤水洞村112号,"114.191734,22.591637"
深圳市罗湖区东晓街道松泉社区太白路3077号中深石化大厦D座5层501室,"114.12901,22.576206"
深圳市罗湖区红岗路红岗西村26栋105A,"114.06830000000002,22.545540000000074"
深圳市罗湖区清水河街道银湖路8号颐园紫荆路二栋402,"114.086205,22.574524"
深圳市罗湖区南湖街道人民南路深圳发展中心大厦30楼,"114.11965,22.538387"
深圳市罗湖区东门街道中兴路北华隆园裙楼01层101号,"114.12696,22.550327"
深圳市罗湖区翠竹街道田贝四路阳光天地天地轩1410,"114.12787,22.56737"
深圳市罗湖区深南东路东乐大厦十楼1005,"114.12716,22.544308"
深圳市罗湖区笋岗街道笋西社区展艺路38号803栋3层,"114.10468,22.560654"
深圳市罗湖区笋岗街道宝安北路笋岗仓库803栋一楼103室,"114.109886,22.561243"
深圳市罗湖区翠竹街道翠锦社区水贝二路56号特力大厦805,"114.12405,22.57133"
深圳市罗湖区春风路罗湖1号大楼411室,"114.125595,22.539356"
深圳市罗湖区田贝四路与贝丽北路交汇处阳光天地家园B座明月阁2605,"114.12787,22.56737"
深圳市罗湖区桂园街道桂木园社区宝安南路2014号振业大厦A栋25D、E、F室,"114.111465,22.544098"
深圳市罗湖区笋岗街道笋岗仓库（展艺路）803栋北区二楼221A,"114.10645,22.56039"
深圳市罗湖区笋岗街道田心社区宝岗路田心村168号庆云花园虹景阁12E,"114.11427,22.568327"
深圳市罗湖区翠竹街道东门北路1032号虹楼11B,"114.12908,22.555296"
深圳市罗湖区东门街道人民北路3146号永通大厦2楼,"114.12098,22.55499"
深圳市罗湖区清水河街道红岗路1026号,"114.10424,22.5706"
深圳市罗湖区翠竹街道贝丽北路75号银座大厦13楼02单元-01,"114.125824,22.57346"
深圳市罗湖区清水河街道坭岗社区坭岗西路1046鸿颖大厦2310,"114.097786,22.566174"
深圳市罗湖区嘉宾路城市天地广场A座1901室,"114.11333,22.538034"
深圳市罗湖区和平路1019号2栋602号房,"114.11565,22.52859"
深圳市罗湖区黄贝街道深南东路文华大厦东座27A,"114.14078,22.54735"
深圳市罗湖区翠竹街道新村社区爱国路3013号水库新村工业区5栋1层107室,"114.13819,22.56203"
深圳市罗湖区南湖街道新南社区深南东路2017号华乐大厦1801F,"114.06830000000002,22.545540000000074"
深圳市罗湖区东门街道文锦中路锦湖大厦615,"114.13045,22.546824"
深圳市罗湖区南湖街道深南东路2105号中建大厦四楼405,"114.122795,22.543692"
深圳市罗湖区东湖街道望桐路1189号大望精鼎文化创意产业园B9栋一楼102室,"114.17787,22.60292"
深圳市罗湖区东门街道深南东路3108号祥祺商厦410室,"114.12014,22.543856"
深圳市罗湖区笋岗街道宝安北路桃园综合大楼（827栋）五楼5013（入驻：深圳银钟商务秘书有限公司）,"114.10948,22.557673"
深圳市罗湖区翠竹街道贝丽北路之水贝金座大厦三层302-303单元,"114.12629,22.572638"
深圳市罗湖区桂园街道老围社区京基100蔡屋围老围花园C座1-13B,"114.10621,22.544569"
深圳市罗湖区桂园街道笋岗东路2121号华凯大厦1309,"114.11069,22.55544"
深圳市罗湖区桂园街道大塘龙社区笋岗东路2121号华凯大厦1201-1204、1206-1210,"114.11069,22.55544"
深圳市罗湖区黄贝街道新秀路新秀村瑞思大厦第二层E215室,"114.147736,22.547474"
深圳市罗湖区笋岗街道展艺路803栋楼尚软装体验中心306,"114.10512,22.561134"
深圳市罗湖区东晓街道独树社区太白路4088号雍翠华府御翠阁6C,"114.121925,22.5776"
深圳市罗湖区莲塘街道鹏兴社区聚宝路101号聚宝华府聚福阁15A,"114.17012,22.563122"
深圳市罗湖区笋岗街道宝安北路3038号六金广场A栋 宝能慧谷15楼1538-1540号,"114.1087,22.56385"
深圳市罗湖区南湖街道东门南路3007号金龙大厦908室,"114.12223,22.542412"
深圳市罗湖区深南东路1086号集浩大厦11楼A01,"114.13537,22.546381"
深圳市罗湖区南湖街道深南东路2001号鸿昌广场3206B,"114.13042,22.544346"
深圳市罗湖区翠竹街道水贝一路深华丽园A栋604,"114.12638,22.569164"
深圳市罗湖区笋岗街道田心社区宝安北路3038号六金广场A栋十七层1737号,"114.1087,22.56385"
深圳市罗湖区翠竹街道翠竹北路33号C33 花珠创新产业园326,"114.127,22.577797"
深圳市罗湖区南湖街道深南东路鸿昌广场2902,"114.13045,22.54486"
深圳市罗湖区红岭中路1010号深圳国际信托大厦1808B室,"114.10481,22.545605"
深圳市罗湖区桂园街道深南东路5002号地王大厦1516,"114.110435,22.54253"
深圳市罗湖区黄贝街道深南东路1086号集浩大厦901,"114.13537,22.546381"
深圳市罗湖区翠竹街道贝丽南路63号信中大厦6楼605,"114.126495,22.565607"
深圳市罗湖区国威路莲塘工业区102栋409房,"114.17144,22.564104"
深圳市罗湖区宝安北路梨园路进达大厦6楼西602,"114.108894,22.567333"
深圳市罗湖区桂园街道红村社区红岭中路1008号荔景大厦2402,"114.10534,22.544846"
深圳市罗湖区东门街道立新路53号好年华大厦12C1,"114.119415,22.54802"
深圳市罗湖区嘉宾路国商北座1605,"114.11666,22.539328"
深圳市罗湖区南湖街道船步路南港逸豪庭C座6A,"114.11335,22.534199"
深圳市罗湖区桂园街道宝安南路3075号北京大厦805-A室,"114.10891,22.55415"
深圳市罗湖区东门街道中兴路239号外贸集团大厦1810室,"114.12345,22.54876"
深圳市罗湖区笋岗街道宝岗路虹桥星座大厦A座18H,"114.11348,22.569685"
深圳市罗湖区桂园街道红村社区深南东路5002号信兴广场主楼2807,"114.10998,22.54258"
深圳市罗湖区桂园街道老围社区罗湖区红宝路139号蔡屋围金龙大厦1701,"114.106995,22.54544"
深圳市罗湖区桂园街道新围社区金塘街48号丽晶大厦北座27E,"114.10733,22.539898"
深圳市罗湖区翠竹街道田贝二路24号3栋602,"114.12898,22.561539"
深圳市罗湖区翠竹街道翠竹北路旭飞华达园东京阁1807,"114.12953,22.570492"
深圳市罗湖区笋岗街道笋西社区展艺路49号802栋二单元A1、A2、C1-C4,"114.10483,22.560324"
深圳市罗湖区桂园街道松园社区笋岗东路3013号长虹大厦1604,"114.10778,22.55548"
深圳市罗湖区翠竹街道翠竹社区东门北路2068号沁芳名苑A栋8D,"114.133995,22.55785"
深圳市罗湖区清水河街道清水河社区清水河一路52号博兴大厦17A-79,"114.11155,22.578487"
深圳市罗湖区笋岗街道梨园路8号笋岗3号仓库整栋（HALO广场）6层615单元,"114.107056,22.558609"
深圳市罗湖区桂园街道解放路北3002号港岛银座大厦2905,"114.12074,22.546047"
深圳市罗湖区笋岗街道红岭北路笋岗802栋艺览中心市场第三层C303-C306铺,"114.104416,22.562756"
深圳市罗湖区笋岗街道宝安北路3038号深业物流中心（北区）A栋17A-11,"114.1087,22.56385"
深圳市罗湖区人民南路深房广场B栋11层,"114.118546,22.541334"
深圳市罗湖区南湖街道南湖路湖心大厦一座11D,"114.12057,22.540611"
深圳市罗湖区南湖街道嘉北社区嘉宾路2018号深华商业大厦18141815,"114.12119,22.540504"
深圳市罗湖区南湖街道嘉北社区嘉宾路2018号深华商业大厦2613,"114.12119,22.540504"
深圳市罗湖区翠竹街道田贝四路145号湖景大厦三楼B06,"114.12357,22.565248"
深圳市罗湖区南湖街道春风路佳宁娜友谊广场B座B-1504,"114.11934,22.537247"
深圳市罗湖区和平路1052号,"114.116035,22.5357"
深圳市罗湖区笋岗街道宝安北路国际商品交易大厦5楼C03室,"114.10948,22.557673"
深圳市罗湖区笋岗街道梅园路12号笋岗仓库403栋一楼,"114.11133,22.565458"
深圳市罗湖区南湖街道嘉宾路城市天地广场E座2213室,"114.06830000000002,22.545540000000074"
深圳市罗湖区南湖街道嘉北社区嘉宾路2018号深华商业大厦2608,"114.12119,22.540504"
深圳市罗湖区东晓街道翠竹北路33号C33创新产业园612室,"114.127,22.577797"
深圳市罗湖区笋岗街道桃园路37号2号厂房二楼西侧,"114.11258,22.560905"
深圳市罗湖区翠竹街道翠达社区翠竹路2058号富士阁1212,"114.13003,22.570967"
深圳市罗湖区南湖街道深南东路4003号世界金融中心A座11层,"114.11456,22.542267"
深圳市罗湖区莲塘街道畔山路富达花园3栋A106,"114.17325,22.566446"
深圳市罗湖区东湖街道大望社区望桐路1189号精鼎文化创意园B9(原新田村新田厂8号旁边)103,"114.17787,22.60292"
深圳市罗湖区东门南路海关报关楼A座808,"114.12553,22.539234"
深圳市罗湖区莲塘街道罗沙路西岭下村西岭下北区11栋6楼601室,"114.16083,22.558392"
深圳市罗湖区笋岗街道田心社区宝安北路3038号六金广场A栋(宝能慧谷)十四层49号,"114.1087,22.56385"
深圳市罗湖区笋岗街道宝岗路269号美芝大华电视厂1号厂房1栋508室,"114.11154,22.571222"
深圳市罗湖区嘉宾路20号爵士大厦24B06单元,"114.114555,22.539104"
深圳市罗湖区桂园街道宝安路与红桂路交界东北风格名苑B栋20L,"114.10982,22.551088"
深圳市罗湖区东晓街道东晓社区东晓路4005号泰和花园5栋一单元501,"114.13718,22.583212"
深圳市罗湖区东门北路66号海洋大厦1404,"114.129684,22.555763"
深圳市罗湖区笋岗街道梨园路555号六楼,"114.110794,22.568722"
深圳市罗湖区南湖街道和平社区嘉宾路4018号爵士大厦13A01,"114.114555,22.539104"
深圳市罗湖区黄贝街道华丽东村广东基础1栋402A,"114.13567,22.550793"
深圳市罗湖区笋岗街道宝安北路桃园综合大楼（827栋）五楼5013（入驻：深圳银钟商务秘书有限公司）,"114.10948,22.557673"
深圳市罗湖区南湖街道迎春路南虹街11号,"114.11804,22.542212"
深圳市罗湖区笋岗街道桃园路桃花园4栋502,"114.112495,22.5618"
深圳市罗湖区莲塘街道国威路雍翠豪园D栋五单元902,"114.17778,22.565506"
深圳市罗湖区笋岗街道笋岗东路3012号中民时代广场B座2003,"114.10594,22.556877"
深圳市罗湖区黄贝街道新秀路新秀村瑞思大厦二层A326室,"114.147736,22.547474"
深圳市罗湖区东门中路1011号鸿基大厦25-27楼,"114.06830000000002,22.545540000000074"
深圳市罗湖区翠竹街道爱国路水库新村44栋105室,"114.138885,22.564552"
深圳市罗湖区黄贝街道深圳市罗湖区黄贝街道深南东路文华大厦西座7A,"114.13492,22.545261"
深圳市罗湖区宝安北路桃园综合大楼（827栋）八楼8D1,"114.10902,22.562628"
深圳市罗湖区深南东路2098号深圳市富丽华大酒店2407,"114.06830000000002,22.545540000000074"
深圳市罗湖区笋岗街道田心社区梨园路499号笋岗仓库2号楼仓6层6019A,"114.10915,22.567768"
深圳市罗湖区东晓街道独树社区翠竹北路33路凯利大厦309,"114.12687,22.578144"
深圳市罗湖区嘉宾路20号爵士大厦10B10、10B11,"114.114555,22.539104"
深圳市罗湖区笋岗街道宝安北路桃园综合大楼（827栋）五楼5013（入驻：深圳银钟商务秘书有限公司）,"114.10948,22.557673"
深圳市罗湖区南湖街道人民南路发展中心大厦1605,"114.118126,22.540585"
深圳市罗湖区翠竹街道翠锦社区田贝四路42号万山珠宝园2栋一层商业中心一层B1-04、05、06、07号（深圳市罗湖区翠竹街道田贝四路42号万山珠宝园3#厂房4层东30404号）,"114.128365,22.56907"
深圳市罗湖区桃园路笋岗仓库区嘉宝田花园鸿图阁18D,"114.11163,22.557535"
深圳市罗湖区文锦北路水贝村42号101,"114.12329,22.569645"
深圳市罗湖区翠竹街道田贝四路水田二街49号2栋506,"114.12519,22.567467"
深圳市罗湖区黄贝街道爱国路泰宁花园D栋13L1,"114.14081,22.565702"
深圳市罗湖区东晓街道独树社区翠竹北路33号凯利大厦320,"114.12687,22.578144"
深圳市罗湖区清水河街道银湖社区银湖路金湖一街38号棕榈滩花园5栋506,"114.08321,22.575068"
深圳市罗湖区翠竹路水贝工业区12栋二楼201,"114.130066,22.566595"
深圳市罗湖区翠竹街道贝丽北路20号金展珠宝广场A座2702-27a01,"114.12764,22.571043"
深圳市罗湖区东门街道东门北路66号海洋大厦721,"114.129684,22.555763"
深圳市罗湖区笋岗街道宝岗路154号田心大厦2006,"114.11326,22.566359"
深圳市罗湖区松园路九号茂源大厦807,"114.108795,22.552912"
深圳市罗湖区笋岗街道梅园路艺茂中心5楼E021-E023,"114.10545,22.5619"
深圳市罗湖区南湖街道深南东路鸿昌广场1112,"114.13045,22.54486"
深圳市罗湖区泥岗北路星湖花园6栋710,"114.100266,22.567965"
深圳市罗湖区清水河街道红岗路1003号红岗大厦一楼101室,"114.10369,22.56935"
深圳市罗湖区笋岗街道宝岗路165-19号,"114.11338,22.568077"
深圳市罗湖区南湖街道人民南路3002号国贸大厦B25层C区,"114.1182,22.54044"
深圳市罗湖区水贝二路6、8号住宅楼6-8栋一层之四,"114.12821,22.571331"
深圳市罗湖区笋岗街道笋岗东路3002号万通大厦2011,"114.10778,22.556774"
深圳市罗湖区南湖街道深南东118号和平路宝平街世界金融中心B座2122,"114.06830000000002,22.545540000000074"
深圳市罗湖区笋岗街道宝岗路269号美芝大华电视厂1号厂房1栋（大华商务中心）第4层23单元,"114.11154,22.571222"
